47,2007-03-01 00:00:00.000,130,180
47,2007-08-01 00:00:00.000,101,281
47,2007-10-01 00:00:00.000,76,357
47,2007-11-01 00:00:00.000,120,477
47,2008-01-01 00:00:00.000,158,635
47,2008-03-01 00:00:00.000,175,810
47,2008-04-01 00:00:00.000,160,970
48,2006-09-01 00:00:00.000,33,33
48,2007-05-01 00:00:00.000,14,47
48,2007-09-01 00:00:00.000,41,88
48,2008-02-01 00:00:00.000,11,99
48,2008-04-01 00:00:00.000,35,134
49,2006-08-01 00:00:00.000,18,18
49,2006-09-01 00:00:00.000,50,68
49,2007-01-01 00:00:00.000,100,168
49,2007-03-01 00:00:00.000,40,208
49,2007-08-01 00:00:00.000,65,273
49,2007-11-01 00:00:00.000,3,276
49,2007-12-01 00:00:00.000,62,338
49,2008-01-01 00:00:00.000,40,378
49,2008-03-01 00:00:00.000,55,433
50,2007-05-01 00:00:00.000,44,44
50,2007-08-01 00:00:00.000,35,79
50,2007-12-01 00:00:00.000,82,161
50,2008-02-01 00:00:00.000,71,232
50,2008-03-01 00:00:00.000,76,308
50,2008-04-01 00:00:00.000,12,320
51,2006-10-01 00:00:00.000,174,174
51,2006-12-01 00:00:00.000,42,216
51,2007-01-01 00:00:00.000,139,355
51,2007-02-01 00:00:00.000,67,422
51,2007-04-01 00:00:00.000,3,425
51,2007-06-01 00:00:00.000,118,543
51,2007-07-01 00:00:00.000,215,758
51,2007-08-01 00:00:00.000,187,945
51,2007-10-01 00:00:00.000,21,966
52,2006-08-01 00:00:00.000,32,32
52,2007-06-01 00:00:00.000,58,90
52,2007-10-01 00:00:00.000,12,102
52,2007-12-01 00:00:00.000,40,142
52,2008-03-01 00:00:00.000,30,172
53,2007-04-01 00:00:00.000,16,16
53,2007-11-01 00:00:00.000,11,27
53,2008-04-01 00:00:00.000,3,30
54,2007-01-01 00:00:00.000,24,24
54,2007-05-01 00:00:00.000,2,26
54,2008-02-01 00:00:00.000,5,31
54,2008-03-01 00:00:00.000,101,132
55,2006-09-01 00:00:00.000,80,80
55,2006-10-01 00:00:00.000,35,115
55,2007-02-01 00:00:00.000,50,165
55,2007-07-01 00:00:00.000,54,219
55,2007-09-01 00:00:00.000,110,329
55,2007-10-01 00:00:00.000,52,381
55,2008-01-01 00:00:00.000,173,554
55,2008-03-01 00:00:00.000,16,570
55,2008-04-01 00:00:00.000,33,603
56,2006-07-01 00:00:00.000,102,102
56,2007-01-01 00:00:00.000,60,162
56,2007-04-01 00:00:00.000,20,182
56,2007-05-01 00:00:00.000,80,262
56,2007-06-01 00:00:00.000,54,316
56,2007-09-01 00:00:00.000,90,406
56,2007-12-01 00:00:00.000,115,521
56,2008-01-01 00:00:00.000,38,559
56,2008-04-01 00:00:00.000,80,639
58,2006-10-01 00:00:00.000,20,20
58,2006-11-01 00:00:00.000,16,36
58,2007-03-01 00:00:00.000,61,97
58,2007-04-01 00:00:00.000,57,154
58,2008-04-01 00:00:00.000,24,178
58,2008-05-01 00:00:00.000,30,208
59,2006-11-01 00:00:00.000,62,62
59,2006-12-01 00:00:00.000,50,112
59,2007-01-01 00:00:00.000,35,147
59,2007-03-01 00:00:00.000,33,180
59,2007-05-01 00:00:00.000,135,315
59,2007-07-01 00:00:00.000,67,382
59,2007-09-01 00:00:00.000,45,427
59,2007-11-01 00:00:00.000,82,509
59,2008-01-01 00:00:00.000,35,544
59,2008-04-01 00:00:00.000,80,624
60,2006-10-01 00:00:00.000,18,18
60,2006-12-01 00:00:00.000,28,46
60,2007-02-01 00:00:00.000,28,74
60,2007-03-01 00:00:00.000,56,130
60,2008-04-01 00:00:00.000,54,184
61,2006-07-01 00:00:00.000,40,40
61,2006-08-01 00:00:00.000,46,86
61,2006-12-01 00:00:00.000,44,130
61,2007-01-01 00:00:00.000,59,189
61,2007-07-01 00:00:00.000,46,235
61,2007-08-01 00:00:00.000,50,285
61,2007-10-01 00:00:00.000,29,314
61,2007-12-01 00:00:00.000,21,335
61,2008-03-01 00:00:00.000,59,394
62,2006-12-01 00:00:00.000,164,164
62,2007-01-01 00:00:00.000,89,253
62,2007-03-01 00:00:00.000,59,312
62,2007-08-01 00:00:00.000,95,407
62,2007-09-01 00:00:00.000,84,491
62,2007-10-01 00:00:00.000,65,556
62,2007-11-01 00:00:00.000,48,604
62,2007-12-01 00:00:00.000,87,691
62,2008-02-01 00:00:00.000,202,893
62,2008-03-01 00:00:00.000,66,959
62,2008-05-01 00:00:00.000,72,1031
63,2006-08-01 00:00:00.000,413,413
63,2006-09-01 00:00:00.000,12,425
63,2006-11-01 00:00:00.000,268,693
63,2007-01-01 00:00:00.000,146,839
63,2007-02-01 00:00:00.000,238,1077
63,2007-04-01 00:00:00.000,286,1363
63,2007-05-01 00:00:00.000,448,1811
63,2007-07-01 00:00:00.000,140,1951
63,2007-09-01 00:00:00.000,255,2206
63,2007-10-01 00:00:00.000,397,2603
63,2007-11-01 00:00:00.000,92,2695
63,2007-12-01 00:00:00.000,170,2865
63,2008-01-01 00:00:00.000,245,3110
63,2008-02-01 00:00:00.000,160,3270
63,2008-03-01 00:00:00.000,323,3593
63,2008-04-01 00:00:00.000,368,3961
64,2007-02-01 00:00:00.000,26,26
64,2007-10-01 00:00:00.000,22,48
64,2008-01-01 00:00:00.000,7,55
64,2008-02-01 00:00:00.000,32,87
64,2008-04-01 00:00:00.000,5,92
65,2006-07-01 00:00:00.000,29,29
65,2006-08-01 00:00:00.000,145,174
65,2006-09-01 00:00:00.000,175,349
65,2006-11-01 00:00:00.000,56,405
65,2007-01-01 00:00:00.000,168,573
65,2007-03-01 00:00:00.000,148,721
65,2007-06-01 00:00:00.000,112,833
65,2007-07-01 00:00:00.000,59,892
65,2007-12-01 00:00:00.000,53,945
65,2008-01-01 00:00:00.000,101,1046
65,2008-02-01 00:00:00.000,80,1126
65,2008-03-01 00:00:00.000,100,1226
65,2008-04-01 00:00:00.000,85,1311
65,2008-05-01 00:00:00.000,72,1383
66,2006-08-01 00:00:00.000,13,13
66,2007-01-01 00:00:00.000,20,33
66,2007-02-01 00:00:00.000,18,51
66,2007-06-01 00:00:00.000,30,81
66,2007-07-01 00:00:00.000,4,85
66,2007-09-01 00:00:00.000,20,105
66,2007-11-01 00:00:00.000,40,145
66,2008-01-01 00:00:00.000,76,221
66,2008-02-01 00:00:00.000,34,255
66,2008-03-01 00:00:00.000,28,283
66,2008-04-01 00:00:00.000,52,335
67,2006-08-01 00:00:00.000,75,75
67,2006-09-01 00:00:00.000,35,110
67,2007-02-01 00:00:00.000,77,187
67,2007-03-01 00:00:00.000,64,251
67,2007-06-01 00:00:00.000,95,346
67,2007-08-01 00:00:00.000,68,414
67,2008-01-01 00:00:00.000,114,528
67,2008-02-01 00:00:00.000,55,583
67,2008-04-01 00:00:00.000,77,660
68,2006-07-01 00:00:00.000,110,110
68,2007-01-01 00:00:00.000,80,190
68,2007-05-01 00:00:00.000,86,276
68,2007-09-01 00:00:00.000,46,322
68,2007-11-01 00:00:00.000,197,519
68,2008-03-01 00:00:00.000,143,662
68,2008-04-01 00:00:00.000,106,768
68,2008-05-01 00:00:00.000,42,810
69,2006-08-01 00:00:00.000,19,19
69,2006-09-01 00:00:00.000,25,44
69,2008-03-01 00:00:00.000,11,55
69,2008-04-01 00:00:00.000,36,91
70,2006-12-01 00:00:00.000,48,48
70,2007-04-01 00:00:00.000,13,61
70,2007-08-01 00:00:00.000,8,69
70,2008-01-01 00:00:00.000,27,96
70,2008-02-01 00:00:00.000,32,128
70,2008-04-01 00:00:00.000,33,161
71,2006-10-01 00:00:00.000,241,241
71,2006-12-01 00:00:00.000,326,567
71,2007-02-01 00:00:00.000,323,890
71,2007-04-01 00:00:00.000,72,962
71,2007-06-01 00:00:00.000,143,1105
71,2007-07-01 00:00:00.000,549,1654
71,2007-08-01 00:00:00.000,50,1704
71,2007-09-01 00:00:00.000,484,2188
71,2007-10-01 00:00:00.000,750,2938
71,2007-11-01 00:00:00.000,203,3141
71,2008-01-01 00:00:00.000,304,3445
71,2008-02-01 00:00:00.000,275,3720
71,2008-03-01 00:00:00.000,418,4138
71,2008-04-01 00:00:00.000,647,4785
71,2008-05-01 00:00:00.000,173,4958
72,2006-11-01 00:00:00.000,206,206
72,2006-12-01 00:00:00.000,115,321
72,2007-03-01 00:00:00.000,98,419
72,2007-05-01 00:00:00.000,148,567
72,2007-12-01 00:00:00.000,131,698
72,2008-02-01 00:00:00.000,120,818
73,2006-10-01 00:00:00.000,17,17
73,2007-01-01 00:00:00.000,123,140
73,2007-06-01 00:00:00.000,24,164
73,2007-08-01 00:00:00.000,50,214
73,2007-09-01 00:00:00.000,30,244
73,2007-12-01 00:00:00.000,120,364
73,2008-05-01 00:00:00.000,14,378
74,2007-11-01 00:00:00.000,3,3
74,2008-02-01 00:00:00.000,14,17
74,2008-03-01 00:00:00.000,21,38
74,2008-04-01 00:00:00.000,10,48
75,2006-08-01 00:00:00.000,24,24
75,2006-10-01 00:00:00.000,50,74
75,2006-11-01 00:00:00.000,24,98
75,2006-12-01 00:00:00.000,76,174
75,2007-01-01 00:00:00.000,50,224
75,2007-11-01 00:00:00.000,67,291
75,2008-01-01 00:00:00.000,26,317
75,2008-03-01 00:00:00.000,10,327
76,2006-07-01 00:00:00.000,105,105
76,2006-09-01 00:00:00.000,80,185
76,2007-02-01 00:00:00.000,145,330
76,2007-03-01 00:00:00.000,208,538
76,2007-12-01 00:00:00.000,2,540
76,2008-01-01 00:00:00.000,182,722
76,2008-02-01 00:00:00.000,87,809
76,2008-03-01 00:00:00.000,116,925
76,2008-04-01 00:00:00.000,147,1072
77,2006-09-01 00:00:00.000,15,15
77,2007-10-01 00:00:00.000,9,24
77,2007-12-01 00:00:00.000,20,44
77,2008-04-01 00:00:00.000,2,46
78,2007-08-01 00:00:00.000,26,26
78,2007-12-01 00:00:00.000,9,35
78,2008-04-01 00:00:00.000,24,59
79,2006-07-01 00:00:00.000,49,49
79,2007-02-01 00:00:00.000,100,149
79,2007-05-01 00:00:00.000,24,173
79,2007-07-01 00:00:00.000,28,201
79,2008-03-01 00:00:00.000,52,253
80,2006-08-01 00:00:00.000,58,58
80,2006-09-01 00:00:00.000,42,100
80,2006-10-01 00:00:00.000,52,152
80,2007-04-01 00:00:00.000,29,181
80,2007-06-01 00:00:00.000,51,232
80,2007-09-01 00:00:00.000,30,262
80,2008-01-01 00:00:00.000,52,314
80,2008-02-01 00:00:00.000,50,364
80,2008-05-01 00:00:00.000,20,384
81,2006-08-01 00:00:00.000,20,20
81,2007-04-01 00:00:00.000,20,40
81,2007-07-01 00:00:00.000,50,90
81,2008-01-01 00:00:00.000,161,251
82,2007-06-01 00:00:00.000,80,80
82,2008-01-01 00:00:00.000,9,89
83,2006-11-01 00:00:00.000,76,76
83,2006-12-01 00:00:00.000,139,215
83,2007-03-01 00:00:00.000,118,333
83,2007-07-01 00:00:00.000,79,412
83,2007-10-01 00:00:00.000,92,504
83,2007-11-01 00:00:00.000,50,554
83,2007-12-01 00:00:00.000,80,634
83,2008-03-01 00:00:00.000,140,774
83,2008-04-01 00:00:00.000,18,792
84,2006-07-01 00:00:00.000,41,41
84,2006-10-01 00:00:00.000,18,59
84,2007-02-01 00:00:00.000,102,161
84,2007-03-01 00:00:00.000,20,181
84,2007-05-01 00:00:00.000,80,261
84,2007-12-01 00:00:00.000,37,298
84,2008-01-01 00:00:00.000,136,434
85,2006-07-01 00:00:00.000,27,27
85,2006-08-01 00:00:00.000,27,54
85,2006-09-01 00:00:00.000,4,58
85,2007-11-01 00:00:00.000,40,98
86,2006-09-01 00:00:00.000,88,88
86,2006-11-01 00:00:00.000,102,190
86,2007-04-01 00:00:00.000,105,295
86,2007-08-01 00:00:00.000,85,380
86,2007-09-01 00:00:00.000,59,439
86,2008-04-01 00:00:00.000,53,492
87,2006-07-01 00:00:00.000,12,12
87,2006-08-01 00:00:00.000,55,67
87,2006-10-01 00:00:00.000,90,157
87,2007-01-01 00:00:00.000,70,227
87,2007-02-01 00:00:00.000,140,367
87,2007-05-01 00:00:00.000,137,504
87,2007-06-01 00:00:00.000,44,548
87,2007-08-01 00:00:00.000,31,579
87,2007-11-01 00:00:00.000,70,649
87,2007-12-01 00:00:00.000,58,707
87,2008-04-01 00:00:00.000,30,737
88,2006-07-01 00:00:00.000,27,27
88,2007-01-01 00:00:00.000,50,77
88,2007-07-01 00:00:00.000,15,92
88,2007-08-01 00:00:00.000,45,137
88,2007-12-01 00:00:00.000,54,191
88,2008-01-01 00:00:00.000,20,211
88,2008-02-01 00:00:00.000,23,234
88,2008-03-01 00:00:00.000,33,267
89,2006-07-01 00:00:00.000,80,80
89,2006-11-01 00:00:00.000,105,185
89,2007-03-01 00:00:00.000,142,327
89,2007-04-01 00:00:00.000,59,386
89,2007-07-01 00:00:00.000,59,445
89,2007-10-01 00:00:00.000,164,609
89,2007-11-01 00:00:00.000,94,703
89,2008-01-01 00:00:00.000,140,843
89,2008-02-01 00:00:00.000,50,893
89,2008-04-01 00:00:00.000,90,983
89,2008-05-01 00:00:00.000,80,1063
90,2007-07-01 00:00:00.000,5,5
90,2007-09-01 00:00:00.000,15,20
90,2007-10-01 00:00:00.000,34,54
90,2008-02-01 00:00:00.000,82,136
90,2008-04-01 00:00:00.000,12,148
91,2006-12-01 00:00:00.000,45,45
91,2007-07-01 00:00:00.000,31,76
91,2007-12-01 00:00:00.000,28,104
91,2008-02-01 00:00:00.000,20,124
91,2008-04-01 00:00:00.000,81,205
